Station Name,Street Address,Latitude,Longitude
"Port of Seattle, Fishermen\'s Terminal, West Wall BLDG",4005 20th Avenue West,47.65588110993,-122.38276327302
531613 - 1000-1100 Dexter Avenue N,1000 Dexter Avenue North,47.6283848,-122.3418983
Sidneysea LLC | Brazil,400 9th Avenue North,47.6228746,-122.3394194
505 First Garage,505 1st Avenue South,47.5974244,-122.3347174
1007 Stewart Street/ service decline,1007 Stewart Street,47.6163395,-122.3330877
"531603: 701 Pike Street (Seattle), LLC",701 Pike Street,47.6035183,-122.3329014
University of Washington - Parking Area S1,3500 Columbia Rd,47.650072,-122.310852
Tellus on Dexter Apartments,403 Dexter Ave N.,47.622505,-122.34279
University of Washington - Portage Bay Garage,3740 Brooklyn Ave NE,47.653047,-122.313915
University of Washington - Parking Area N2,4224 Memorial Way NE,47.658987,-122.309214
The Century Apartments - Retail Parking,101 Taylor Ave N,47.618918,-122.346874
The Century Apartments - Residential Parking,101 Taylor Ave N,47.619488,-122.346886
INSIGNIA 953 150 151N,583 Battery St,47.606202,-122.33208
KING COUNTY DES KC FAUNTLEROY2,4829 SW Barton St,47.523056,-122.395735
KING COUNTY DES KC AIRPORT 2,7259 King County Airport Access Rd,47.536812,-122.303923
AMZ SEA25.26 - 2,550 Terry Ave N,47.62334,-122.336589
AMZ SEA25.26 - 1,550 Terry Ave N,47.623336,-122.336584
AMZ SEA41 - 5,2121 7th Ave,47.616224,-122.340227
VBG Seattle,901 Fifth Ave,47.60578,-122.331858
HUB Garage,19235 International Boulevard,47.43001676,-122.2961501
AMZ SEA41 - 2,2121 7th Ave,47.616129,-122.340052
AMZ SEA41 - 6,2121 7th Ave,47.616231,-122.340205
AMZ SEA41 - 3,2121 7th Ave,47.616246,-122.340184
University of Washington - Parking Area W46,4317 12th Ave NE,47.660696,-122.315595
University of Washington - Parking Area N5,4324 Memorial Way NE,47.660311,-122.309086
University of Washington - Central Plaza Garage,4100 15th Ave NE,47.656832,-122.311626
Millennium Tower,719 Second Ave,47.6034418,-122.3339101
AMZ SEA43 - 4,2250 7th Ave,47.617495,-122.340974
5TH BELL SEA STATION2,2235 5th Ave,47.61588,-122.343138
Simon Northgate Mall,401 NE Northgate Way,47.70846,-122.32489
400 DEXTER AVE 400 DEXTER #2,400 Dexter Ave N,47.622329,-122.342153
SCH CURE P1 #5,1920 Terry Ave,47.617016,-122.33408
AMC Loews Oak Tree 6,10006 Aurora Ave N,47.7018765,-122.3430745
531604 : 600 Broadway,600 Broadway,47.6078691,-122.3196562
101 Elliott,101 Elliott Avenue West,47.619075,-122.359573
EUF GARAGE EUF STATION 2,300 1st Ave W,47.621304,-122.357684
PRISM STATIONS PRISM STATION 1,10711 8th Ave NE,47.706948,-122.320856
The Lyric,215 10th Avenue East,47.6206301,-122.3198568
PRISM STATIONS PRISM STATION 2,10711 8th Ave NE,47.706929,-122.320888
The Terminal at Ballard,907 Nw Ballard Way,47.662307,-122.3697155
Broadway Market,401 Broadway E,47.622517,-122.321407
PIKE PLACE STALL #895 #894,1901 Western Ave,47.609487,-122.342908
2600 Elliott Garage,2600 Elliott Avenue,47.614387,-122.35162200000002
Northgate Mall - Tesla Supercharger,401 NE Northgate Way,47.706589,-122.327778
525 NORTHGATE RESIDENTIAL #1,525 NE Northgate Way,47.707814,-122.321637
525 NORTHGATE RESIDENTIAL #2,525 NE Northgate Way,47.70779,-122.321726
MADISON GARAGE MADISON GARAGE1,1229 Madison St,47.61008,-122.322151
Safeway 7300 Roosevelt Way Ne,7300 Roosevelt Way Ne,47.6825805,-122.317165
Stadium Place,520 Occidental Avenue South,47.5977415,-122.3329233
BMGF BMGF EV 08,500 5th Ave N,47.623224,-122.345917
818 Stewart Street Holdco LLC,818 Stewart Street,47.6156458,-122.3350555
Hill 7 Station,1099 Stewart Street,47.6164918,-122.3324879
Madison Miller,2113 E Olive St,47.616915,-122.303963
Tilt49 Realty LLC,1812 Boren Avenue,47.6170248,-122.3322181
531628 : 2201 Westlake,2201 Westlake Avenue,47.618090056138,-122.33892002021
Troy Block,300 Boren Avenue North,47.6211672,-122.3354501
531622 : 818 Stewart Street Holdco LLC,818 Stewart Street,47.6156458,-122.3350555
531620 : Centre 425/Everest,501 Fairview Avenue North,47.6233435,-122.334684
The Commons at Ballard,"5621 22nd Avenue, NW",47.6699634,-122.3847489
"Walgreens - Seattle, WA #4157",859 NE Northgate Way,47.7084377,-122.3179225
VM CHARGERS VIRGINIA MASON3,1012 Terry Ave,47.609553,-122.326337
Array Apartments,14027 Lake City Way NE,47.731273,-122.293062
5TH BELL SEA STATION1,2235 5th Ave,47.615891,-122.343135
DC CORRIDOR SCC GTOWN L2-1,6701 Corson Ave S,47.542276,-122.324533
VM CHARGERS VIRGINIA MASON1,1012 Terry Ave,47.609501,-122.326457
KW RADIUS RADIUS 1,400 Boren Ave N,47.622575,-122.335481
BMGF BMGF EV 06,500 5th Ave N,47.623302,-122.345789
BMGF BMGF EV 03,500 5th Ave N,47.623345,-122.345853
BMGF BMGF EV 05,500 5th Ave N,47.623274,-122.345984
BMGF BMGF EV 04,500 5th Ave N,47.623307,-122.345933
DC CORRIDOR SCC GTOWN L2-2,6701 Corson Ave S,47.542318,-122.32446
"Madison Pike WA3-141 ( Seattle, WA)",1300 E MADISON ST,47.61388,-122.31477
DC CORRIDOR SO SEA COL L2-A,6000 16th Ave SW,47.546291,-122.351988
Klee Condominiums,2717 Western Avenue,47.6153062,-122.3521142
INSIGNIA 953 97 98,588 Bell St,47.616729,-122.342786
Pike Place Market,1901 Western Avenue,47.6091582,-122.3418441
Second and Seneca Tower,1191 2nd Avenue,47.6060061,-122.336716
1201 Third,"1201 Third Avenue
Suite 520",47.6072826,-122.3360929
Shelburne Inn Restaurant & Pub - Tesla Destination,4415 Pacific Way,46.3348553,-124.0550737
CANYON CLIFFS STATION 2,200 Canyon Pkwy,46.652275,-120.54048
CANYON CLIFFS STATION 1,200 Canyon Pkwy,46.65216,-120.54041
CANYON CLIFFS STATION 7,200 Canyon Pkwy,46.652264,-120.53995
CANYON CLIFFS STATION 6,200 Canyon Pkwy,46.65222,-120.540146
CANYON CLIFFS STATION 3,200 Canyon Pkwy,46.653072,-120.539856
CANYON CLIFFS STATION 4,200 Canyon Pkwy,46.652767,-120.5399
CANYON CLIFFS STATION 5,200 Canyon Pkwy,46.652363,-120.53998
Nikola Broadband,615 N 5th Ave,48.08536,-123.1135
GreenHouse Inn by the Bay - Tesla Destination,630 Marine Dr,48.149618,-123.153648
Lost Mountain Lodge - Tesla Destination,303 Sunny View Dr,48.06217,-123.168319
The Co-op Farm and Garden,216 E Washington St,48.079897,-123.098996
Safeway 680f West Washington,680f West Washington,48.080594,-123.117292
Holiday Inn Express & Suites - Tesla Supercharger,1441 E Washington Street,48.071064,-123.074581
Sequim City/ Clallam PUD,150 N. Govan Ave,48.079887824216,-123.09749698672
Mason County PUD,21971 N. Highway 101,47.374141,-123.155375
The Ridge Motorsports Park - Tesla Destination,1060 W. Eells Hill Rd,47.254252,-123.197171
Little Creek Casino Resort - Tesla Destination,93 WA-108,47.12836,-123.10355
Lucky Dog Casino,19330 US Hwy 101,47.337269,-123.160611
Olympic College Shelton,937 W. Alpine Way,47.2297155,-123.1108409
"Walgreens - Shoreline, WA #3788",14510 Aurora Ave N,47.7348902,-122.3445775
West Parking Lot,16101 Greenwood Avenue North,47.7486311,-122.3594244
Visitors Parking Lot,16101 Greenwood Avenue North,47.7486311,-122.3594244
Geo Apartments,17990 Midvale Avenue North,47.7592911,-122.3448427
Safeway 17202 15th Ave NE,17202 15th Avenue Northeast,47.75472,-122.312805
SWD STATION  1 NORTH CITY #1,1519 NE 177th St,47.756896,-122.312344
St. Michael Medical Center - East Garage,1800 NW Myhre Rd,47.65654521,-122.6737546
Kitsap Mall Dick's Sporting Goods,10315 Silverdale Way Nw,47.6569805,-122.692128
St. Michael Medical Center - Pavilion Garage,1950 Myhre Rd,47.6583744,-122.6760529
Kitsap Mall Kohl's,10315 Silverdale Way Nw,47.658828,-122.6887895
Haselwood Family YMCA Silverdale,3909 NW Randall Way,47.652505,-122.694367
STEVENS PASS SPMR DUAL #1,Stevens Pass Mountain Resort  Skykomish Washi,47.746482,-121.090001
Skykomish - Sky Deli,148 5th Street N,47.7114,-121.36073
STEVENS PASS SPMR DUAL #2,Stevens Pass Mountain Resort,47.746319,-121.089984
KOZ WEAVER WEAVER RD MIDDL,1925 Weaver Rd,47.938226,-122.108766
KOZ WEAVER WEAVER RD RIGHT,1925 Weaver Rd,47.938312,-122.109156
Lakeview Place,1119 13th Street,47.926042415,-122.09600399
KOZ WEAVER WEAVER RD LEFT,1900 Weaver Rd,47.938215,-122.109075
First St Station,1513 1st Street,47.9120626,-122.1014074
Safeway 17520 SR 9 SE,17520 SR 9 SE,47.838905,-122.124795
Snoqualmie Casino - Tesla Destination,37500 SE N Bend Wy,47.51865,-121.841773
SNOQUALMIE CITY CITY HALL,8161 Maple Ave SE,47.52717,-121.82621
SNOQUALMIE CITY COMMUNITY LOT,35016 SE Ridge St,47.532721,-121.873105
SNOQUALMIE CITY FALLS AVE,8125 Falls Ave SE,47.527683,-121.8237
Silver Fir Lodge,80 Tanner Way,47.401691,-121.407058
Snoqualmie - Snoqualmie Pass Chevron,519 SR 906,47.42253,-121.41252
Smokiam Park,334 Daisy St N,47.39125,-119.483647
1810 N Greene S Bldg 27,1810 N Greene S,47.673872,-117.35623
Lithia Camp Chevrolet,101 E Montgomery Ave,47.6791780046368,-117.409162927993
SCAFCO,2800 E Main Ave,47.659232,-117.368859
Wandermere,438 E Hasting Rd.,47.768906,-117.401929
Hilton Garden Inn Spokane Airport - Tesla Destination,9015 W Hwy 2,47.642631,-117.537533
201 W North River Dr Garage,201 W North River Dr,47.6635639825081,-117.413773924025
European Autohaus,6510 W THORPE RD,47.614336,-117.503088
Scott Morris Center,611 E Sprague Ave,47.6576629583616,-117.401612930819
COLLEGE HALL PARKING GARAGE,821 E Boone Ave,47.668201,-117.397214
Avista Corp,1411 E Mission Ave,47.673347,-117.388933
SpringHill Suites by Marriott - Tesla Destination,8967 W Airport Dr,47.6268814476275,-117.537588234816
BWP EV CHARGER SPOKANE EV 1,9601 N Newport Hwy,47.745333,-117.407863
COLLEGE HALL MUSIC HALL,302 E Boone Ave,47.668051,-117.4063
803 N Post St Parking,803 N Post St,47.6649707611323,-117.424154919314
SIA W GARAGE F.1 #4,9000 W Airport Dr.,47.62497,-117.539743
SIA W GARAGE F.1 #7,9000 W Airport Dr.,47.625057,-117.53991
SIA E OUTSIDE LOT2A,8967 W Airport Dr,47.626199,-117.537711
SIA ECO 3,W McFarlane rd,47.630363,-117.538616
SIA W GARAGE F.1 #5,9000 W Airport Dr.,47.624986,-117.539808
Wingate By Wyndham Spokane,2726 S Flint Rd,47.629619,-117.535903
SIA W GARAGE F.1 #3,9000 W Airport Dr.,47.625019,-117.539665
SIA W GARAGE F.1 #6,9000 W Airport Dr.,47.625024,-117.539864
SIA E OUTSIDE LOT 1,8967 W Airport Dr,47.626233,-117.537649
SIA E OUTSIDE LOT2B,8967 W Airport Dr,47.626154,-117.537759
SFCC,3410 W Fort George Wright Dr,47.675247,-117.464446
Steam Plant Parking,130 S Post St,47.65579218,-117.4236637
Kendall Yards,500 N Cedar St,47.662679,-117.431811
COLLEGE HALL CROSBY HOUSE,508 E Sharp Ave,47.669317,-117.402327
STCU Valley,13211 E 32nd Ave,47.628186,-117.227256
SIA W GARAGE F.1 #2,9000 W Airport Dr.,47.625059,-117.539598
WSECU N.DIVISION #01,6301 N. Division St.,47.71535,-117.412094
AgWest Farm Credit,2001 Flint Rd,47.636747291571,-117.538139100635
Parkade Plaza Parking Garage,511 W Main Ave St,47.6589127666411,-117.420004142045
Holy Family Hospital Employee,5633 N Lidgerwood St,47.709683,-117.407065
TA Petro - Tesla Supercharger,10506 West Aero Road,47.591,-117.56193
Pinecroft Rivers Edge,12939 E Pinecroft way,47.68768,-117.22993
Spokane Club Hotel,1002 W Riverside Ave,47.659207793755,-117.427341208809
Summit Medical Center,546 N Jefferson St,47.6628381439015,-117.429561558108
The Davenport Tower - Tesla Destination,111 Post St,47.656306,-117.423487
4DEGREES STATION 1,1309 W. First Avenue,47.65593,-117.43163
The Davenport Hotel - Tesla Destination,10 S Post St,47.656578,-117.424414
Kendall Yards,1354 W. Bridge Ave.,47.662926,-117.431874
Spokane Public Library - Central,906 W Main Ave,47.6596979865922,-117.425382878579
Indian Trail Library,4909 W. Barnes Rd,47.740406,-117.482601
North Spokane Library,44 E. Hawthorne Rd.,47.750782,-117.409002
SPO-EV SPO-EV 1,115 W North River Dr,47.66367,-117.412254
SPO-EV SPO-EV 2,115 W North River Dr,47.66371,-117.412254
Huckleberry's Natural Market,926 S Monroe St,47.6464283735088,-117.426683514568
Washington Trust Bank,3103 S Grand Blvd,47.625993076023,-117.401065286262
NOMNOM 62139 WEST,8926 East Bigelow Gulch Road,47.721642,-117.283681
Riverton Copper Basin,1601 E Mission Ave,47.672004,-117.386224
Wendle Nissan,9000 N Division St,47.739021,-117.409937
Goodwill Industries Outlet Store,9837 W Flight Dr,47.6405748972829,-117.550308583482
Moran Prairie Library,6004 S. Regal St,47.599475,-117.369543
Oxford Suites Spokane - Tesla Destination,115 W North River Dr,47.663559,-117.412422
SIA W GARAGE F.1 #1,9000 W Airport Dr,47.625092,-117.53956
LHM HONDA STATION 01,1208 W 3rd Ave,47.653614,-117.430179
SIA ECO 1,W McFarlane Rd,47.630409,-117.538666
Rock Pointe,1330 N. Washington St,47.669621,-117.416241
SIA ECO 2,W McFarlane Rd,47.630319,-117.538566
SpringHill Suites by Marriott,8967 W Airport Dr,47.6268814476275,-117.537588234816
Washington State Department of Ecology - Public Parking Lot,4601 N Monroe St,47.700624,-117.425573
8701 N Division St,8701 N Division St,47.736838,-117.411732
North East Community Center,4001 N. Cook St,47.693653,-117.374808
The Hotel Lusso - Tesla Destination,808 W Sprague Ave,47.657247,-117.423946
SIA CELL LOT,8909 W Airport Dr,47.630989,-117.540534
Spokane City Credit Union,1930 N Monroe St,47.675571,-117.426269
The Davenport Grand Hotel - Tesla Destination,333 W Spokane Falls Blvd,47.659917,-117.417273
DoubleTree by Hilton Spokane City Center - Tesla Destination,322 N Spokane Falls Ct,47.66075,-117.414533
Hampton Inn Airport Spokane - Tesla Destination,2010 S Assembly Rd,47.63666,-117.477532
The Hive,2904 E. Sprague,47.657077,-117.368054
STA West Plains,10810 W. Westbow Road,47.590129,-117.565574
Oxford Suites Spokane Valley - Tesla Destination,15015 E Indiana Ave,47.673676,-117.201827
14700 East Indiana Avenue (US-Q8C-L5K-1B),14700 East Indiana Avenue,47.6743353,-117.2045108
Dave Smith Nissan - Spokane,6901 E Sprague Ave,47.657264,-117.312518
14700 East Indiana Avenue (US-Q8C-L5K-2C),14700 East Indiana Avenue,47.6742739,-117.20461
SUL-EV SUL-EV1,15015 E Indiana Ave,47.673595,-117.20218
14700 East Indiana Avenue (US-Q8C-L5K-2B),14700 East Indiana Avenue,47.6743267,-117.2045772
14700 East Indiana Avenue (US-Q8C-L5K-2A),14700 East Indiana Avenue,47.6743272,-117.2045561
14700 East Indiana Avenue (US-Q8C-L5K-1C),14700 East Indiana Avenue,47.6743405,-117.2045349
"Walmart 2539 - Spokane Valley, WA",15727 E Broadway Ave,47.6656,-117.19012
14700 East Indiana Avenue (US-Q8C-L5K-1A),14700 East Indiana Avenue,47.6743486,-117.2044944
Bella Tess Apartments,17016 E Indiana Pkwy.,47.670893,-117.176698
Montgomery East Commercial Center - Tesla Destination,11616 E Montgomery Dr,47.677124,-117.249314
Leasing office Parking lot,16621 E. Indiana Ave.,47.670337,-117.1812368
Big B Truck Stop - Tesla Supercharger,2008  Durry Road,47.209058,-118.22567
Sprague,105 W. 1st St,47.300047,-117.978322
1st St Parking Lot,105 W 1st St,47.3001237950386,-117.976062919428
"Walgreens 2100 NE 139TH ST, VANCOUVER",2100 Ne 139Th,45.7222565,-122.6509065
Covered space,26031 72nd Ave. NW,48.2325756,-122.3291167
Skamania Lodge - Tesla Destination,1131 Skamania Lodge Way,45.6856217,-121.9052444
Sultan - Sultan Visitor Information Center,320 Main St,47.86215,-121.81659
The Main Apartments,15367 Main Street E,47.2029039,-122.224457
Sumner School District - Parking Lot,1099 Wood Ave,47.203981,-122.237313
WinCo Foods - Sumner #74,6621 Wahl Rd East,47.196706,-122.206916
SS Central Park,559 South 4th Street,46.3227794,-120.015553
Sunnyside High School,1831 East Edison Avenue,46.323285894252,-119.99395804467
Masi Shop,15347 Suquamish Way Northeast,47.707803471,-122.58338748
Clearwater Casino 01 - 04,15347 Suquamish Way Northeast,47.713073982,-122.569902338
Tacoma Mall,4502 S Steele St,47.21543,-122.47068
1500 Orchard Street Apartments,1502 S Orchard Street,47.2469268,-122.5062726
S 39th Street,S 39th Street,47.221823,-122.443032
"3629 South D Street, Tacoma",3629 South D Street,47.224977,-122.435165
The Lex,415 St Helens Ave,47.2600301,-122.4438042
799 E Harrison Street,799 Harrison Street,47.2294673,-122.420899
Portland Ave and 31st St,1606 E 31st St,47.234632,-122.409949
TPS FACILITIES TPS FAWCETT 1,201 E 61st St,47.202106,-122.428907
ENV SERVICES R & T CENTER 01,3510 S Mullen St SWM Admin Bldg,47.228029,-122.499407
PACIFIC LUTH U STATION 1,512 122nd St S,47.145087,-122.438886
531609 : Pierce County Annex,2401 South 35th Street,47.228303734615,-122.46755358955
TAC PW PARKING CONV CTR 02,1552 Market St,47.247112,-122.43998
Tacoma Nissan,4030 S Tacoma Way,47.21978,-122.48576
ENV SERVICES R & T CENTER 02,3510 S Mullen St SWM Admin Bldg,47.227967,-122.499375
ENV SERVICES URBAN WATERS 03,"303 East D St East Pkg Lot, Center for Urban",47.259505,-122.433772
ENV SERVICES URBAN WATERS 02,326 East D St Center for Urban Waters - Main,47.2593,-122.43424
TAC PW PARKING CONV CTR 04,1548 Commerce St,47.247723,-122.438
TACOMA PARKS LES DAVIS #2,3427 Ruston Way,47.282993,-122.48233
TACOMA PARKS STAR CENTER #1,3873 S 66th St,47.198314,-122.489257
S 54th and Pacific Ave,S 54th and Pacific Ave,47.208167,-122.4343
Central WW Treatment Plant,2201 Portland Avenue East,47.2478256,-122.4141119
TPU HQ#5,3418 S Washington St,47.228587,-122.484155
124 N Tacoma Avenue,124 N Tacoma Avenue,47.2652015,-122.4496292
STA II #1,17404 44th Avenue East,47.0987868,-122.374551
TAC PW PARKING CONV CTR 01,1552 Market St,47.24716,-122.440056
ENV SERVICES URBAN WATERS 04,"303 East D St SE Pkg Lot, Center for Urban Wa",47.25953,-122.4337
Evergreen Shopping Center - Tesla Supercharger,5219  Tacoma Mall Boulevard,47.209605,-122.462678
TAC PW PARKING CONV CTR 03,1548 Commerce St,47.247578,-122.4388
"Walmart 4137 - Tacoma, WA",1965 S Union Ave.,47.23947,-122.48025
TAC PW FAC MGT FIRE STN 05 01,3520 East 11th St Fire Station 05,47.275715,-122.396176
McCarver,2147 Martin Luther King Jr Way,47.24015768,-122.4484477
LeMay-America's Car Museum,2702 E D St,47.234898,-122.429536
Brewery Lofts EVC.,2150 Commerce Street #200,47.242139,-122.437121
TAC PW PARKING PARK PLAZA 02,923 Commerce St,47.254591,-122.439294
"Walgreens - Tacoma, WA #7356",3540 N Pearl St,47.281263,-122.516582
S 84th St and S Park Avenue,8402 S Park Ave,47.18093,-122.44228
Blue Lot,"712 Nollmeyer Lane, Tacoma, WA",47.2535492,-122.4469825
COMMUNITY HOUSE COMMUNITY #1,1314 South L St,47.248875,-122.45322
Buckingham Apartments,1001 N Yakima Ave,47.26726,-122.46208
Safeway Tacoma,1112 S M St,47.250837,-122.455311
TAC PW PARKING GLASS MUSEUM 01,1801 Dock St,47.245934,-122.43398
COMMUNITY HOUSE COMMUNITY #2,1314 S L St,47.24889,-122.453156
TAC PW PARKING A ST GARAGE 01,110 S 10th St,47.253809,-122.437429
COMMUNITY HOUSE COMMUNITY #3,1314 S L St,47.248898,-122.453094
CP RETAIL CUSTPK,7815 S Tacoma Way,47.185951,-122.482651
5112 N Pearl Street,5112 N Pearl,47.298756,-122.515766
601 N Rochester Street,601 N Rochester Street,47.255696,-122.5292482
ENV SERVICES URBAN WATERS 05,"303 East D St SE Pkg Lot, Center for Urban Wa",47.259555,-122.433611
Summit Veterinary Referral,2505 S. 80th Street,47.1851726,-122.4705984
TPU HQ #2,3418 S Washington St,47.228591,-122.483943
TPS FACILITIES BROWNS POINT #3,1526 51st St NE,47.302692,-122.424934
PACIFIC LUTH U STATION 3,508 122nd St S,47.145098,-122.438741
3851 Center Street,3851 Center Street,47.231325,-122.4876
Best Western Plus Tacoma Dome Hotel - Tesla Destination,2611 East E St,47.23853,-122.427213
TPU OLD TOWN #1,2222 N 30th St,47.274538,-122.466743
TPS FACILITIES HUNT MIDDLE,6501 S 10th St,47.252148,-122.5242
TPS FACILITIES BROWNS POINTE 2,1526 51st St NE,47.30283,-122.424971
TPU HQ #8,3408 S Union Ave,47.228589,-122.484377
Best Western Plus - Tacoma Dome Hotel,2611 East E St,47.238785,-122.426722
3803 N 26th Street,3803 N 26th Street,47.271112,-122.487932
McLendon Hardware Tacoma,1015 N Pearl St,47.25914,-122.514596
Brewery Block TAC,2139 Commerce Street,47.2423503,-122.4367763
TPU HQ #3,3418 S Washington Ave,47.228591,-122.484015
2350 N 30th St,2350 N 30th St,47.274697,-122.468095
TPU OLD TOWN #2,2222 N 30th St,47.274639,-122.466744
TPU HQ #4,3418 S Washington St,47.228587,-122.484083
TPU HQ #6,3418 S Washington St,47.228593,-122.484226
Tacoma Recovery and Transfer Center,3510 South Mullen Street,47.228027560556,-122.49931810475
VISITOR GARAGE PEDESTAL UNIT,1201 Pacific Ave,47.252117,-122.437452
PACIFIC LUTH U STATION 2,512 122nd St S,47.145084,-122.438862
TPU HQ #1,3418 S Washington St,47.228591,-122.483871
Yakima Garage,910 N Yakima Ave,47.253443770016,-122.44818772393
TACOMA PARKS PARKS HQ,4702 S 19th St,47.242541,-122.499508
26th and C Street,301 E 26th St,47.2386767566705,-122.430340659049
TPU HQ #7,3628 S 35th St,47.228592,-122.484299
City of Tacoma - Center for Urban Waters,326 E D St,47.25927995829793,-122.43429270240784
City of Tacoma - Solid Waste Management,3510 S Mullen St,47.22813861226714,-122.4991558918571
Tacoma South,7921 S Hosmer St,47.186179,-122.462768
531608 : UW Tacoma C17 Garage,1717 Market Street,47.2464713,-122.4396442
Point Ruston - Main Street,5005 Main Street,47.298158744057,-122.50341835087
3102 6th Avenue,3102 6th Avenue,47.2551169,-122.4766114
531617 : Court C Parking Level - Charging Stations,1149 Market Street,47.2515929,-122.4407988
TAC PW PARKING PACIFIC PLAZA,1301 Pacific Ave,47.251655,-122.437656
VISITOR GARAGE WALL UNIT,1201 Pacific Ave,47.252059,-122.437484
Safeway 1302 S 38th,1302 South 38th Street,47.222542058,-122.451572702
Safeway 2411 North Proctor,2411 North Proctor,47.269919942,-122.488110764
TPS FACILITIES TPS FAWCETT 2,201 E 61st St,47.202015,-122.42894
Westgate North,2637 North Pearl Street,47.272625257,-122.514344349
Tacoma Power Lot D EV Charging,3628 S 35th St,47.228157,-122.485043
City of Tonasket - City Hall,209 N Whitcomb,48.705586,-119.438406
YAKAMART INC. STATION 1,111 Fort Rd,46.375435,-120.33262
Hotel Interurban - Tesla Destination,223 Andover Park E,47.457152,-122.251628
KING COUNTY DES TUKWILA 1,7301 Longacres Way,47.460055,-122.240989
"Target T0627 - Tukwila, WA",301 Strander Blvd.,47.45571,-122.25738
TRU TUKWILA TUKWILA 1,395 Corporate Dr S,47.449352,-122.254496
The Museum of Flight Foundation,9409 East Marginal Way South,47.51766862379205,-122.29721987976122
Westfield Southcenter 04,500 Southcenter Mall,47.460023,-122.25938
Airmark Apartments/Hotel Interurban,229 Andover Park East,47.4570519,-122.2506784
ELEMENT TUKWILA STATION 2,515 Industry Dr,47.453215,-122.249421
ELEMENT TUKWILA STATION 1,515 Industry Dr,47.453253,-122.24899
Mariblu Southcenter,411 Baker Blvd,47.4577042,-122.2511413
FORT DENT STATION EV 2,6700 Fort Dent Way,47.46639,-122.249479
Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,47.455407,-122.256023
"Walgreens at 3716 S 144th St, Tukwila",3716 S 144Th St,47.474492,-122.2856685
KING COUNTY DES TUKWILA 2,7301 Longacres Way,47.460005,-122.24099
Tukwila,13050 Interurban Ave So.,47.485346,-122.27222
Section 8 Office,700 Andover Park West,47.44897,-122.25331
Westfield Southcenter Mall,500 Southcenter Mall,47.459966333,-122.259123333
Seattle Premium Outlets,10600 Quil Ceda Blvd.,48.09546,-122.1869
DONNA'S STATION 3,3104 116th St NE,48.099464,-122.188407
DONNA'S STATION 4,3104 116th St NE,48.099464,-122.188429
DONNA'S STATION 1,3104 116th St NE,48.099457,-122.188461
DONNA'S STATION 2,3104 116th St NE,48.099457,-122.188418
Thurston County Juvenile Court,1520 Irving St SW,47.023179,-122.922337
Tumwater City Hall,555 Israel Road SW,46.9847271,-122.9116758
Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,46.952938,-122.935249
Safeway 500 Cleveland,500 Cleveland,47.018706,-122.8976885
Tumwater - Shell Station & Deli Mart,6131 Capital Blvd SW,46.99366,-122.90824
TwispWorks,503 S Glover St,48.362102,-120.121376
Alderbrook Resort & Spa - Tesla Destination,10 E Alderbrook Dr,47.3471843,-123.0676404
"Walgreens - University Place, WA #3723",7451 Crique Dr W,47.2136054,-122.5366188
CPU EC 1,1200 Fort Vancouver Way Southside Public Park,45.629438,-122.663319
Heathman Lodge - Tesla Destination,7801 NE Greenwood Dr,45.653804,-122.591975
HOTEL INDIGO B1: LEFT,565 W Columbia Way,45.623505,-122.677765
HOTEL INDIGO B1: RIGHT,550 Waterfront Way,45.623493,-122.677765
East Campus Building,301 Grove Street,45.6221234,-122.6370287
"Vancouver, WA - Northeast Fourth Plain Boulevard - Tesla Supercharger",6916 NE Fourth Plain Blvd,45.645638,-122.601482
JEEP EV DICKHANNAHJEEP1,3517 NE Auto Mall Dr,45.647766,-122.59692
"Walgreens - Vancouver, WA #10141",2903 NE Andersen Rd,45.643374,-122.600102
JEEP EV DICKHANNAHJEEP2,3517 NE Auto Mall Dr,45.647742,-122.596928
BWP VANCOUVER FISHERS LANDING,1500 SE 167th Ave,45.609302,-122.500484
AG STATION STATION 2,8608 NE 54th St,45.66201,-122.584186
Alan Webb Nissan,3608 NE Auto Mall Dr,45.648094,-122.597954
AG STATION STATION 1,8778 NE 54th St,45.662011,-122.584106
Aeon Apartments,1119 C Street,45.6299198,-122.6684897
"Walgreens - Vancouver, WA #7226",9714 NE Mill Plain Blvd,45.621549,-122.572604
Mercy 1Transport,5406 NE 107th Avenue,45.661573,-122.5636326
Vancouver Mall Ulta,8700 Ne Vancouver Mall Dr,45.6573855,-122.5847915
PeaceHealth,1115 SE 164th Ave,45.63017,-122.504
JEEP EV DICKHANNAJEEP3,3517 NE Auto Mall Dr,45.647721,-122.596933
Vancouver Mall North Entrance,8700 Ne Vancouver Mall Dr,45.658859,-122.5835005
CPU OPS 2,"8600 NE 117TH AVE,",45.684954,-122.553369
KOHL'S - CHPT 1003 VANCOUVE 2,17001 SE Mill Plain Blvd,45.61618,-122.497689
Columbia Center Building,1115 SE 164th Avenue,45.613275,-122.50409
COEN NORTH STATION #2,815 COLUMBIA ST,45.627364,-122.673345
Comfort Inn & Suites  - 401 East,401 East 13th Street,45.6304919,-122.6676833
"Walmart 5462 - Vancouver, WA",430 SE 192nd Ave.,45.61776,-122.47814
COEN NORTH STATION #3,815 Columbia Street,45.627365,-122.67312
